_id,case_no,status_dttm,status,code,description,violation_stno,violation_sthigh,violation_street,violation_suffix,violation_city,violation_state,violation_zip,ward,contact_addr1,contact_addr2,contact_city,contact_state,contact_zip,sam_id,latitude,longitude
3378,V566935,2021-07-12 10:39:47,Closed,107.4,Failed to comply w permit term,92,,Auckland,ST,Dorchester,MA,02125,15,92 AUCKLAND STREET,,DORCHESTER,MA,02125,6546.0,42.31153399513219,-71.05633439952112
3379,V566909,2021-07-12 09:09:03,Closed,116.1,Unsafe and Dangerous,40,,Hazleton,ST,Mattapan,MA,02126,14,"43 Tonawanda Street, Unit 1",,Dorchester,MA,02124,72264.0,42.27953957870047,-71.09534070676929
3380,V566902,2021-07-12 08:34:16,Open,116.1,Unsafe and Dangerous,935,939B,Blue Hill,AV,Dorchester,MA,02124,14,536 GRANITE ST STE 2,,BRAINTREE,MA,02184,162201.0,42.29236821296752,-71.08901645924166
3381,V566895,2021-07-12 08:04:32,Closed,105.1,Failure to Obtain Permit,175,,Boundary,RD,West Roxbury,MA,02132,20,C/O ACCOUNTS PAYABLE,2300 WASHINGTON STREET,ROXBURY,MA,02119,17268.0,42.26074965847781,-71.14961087043217
3382,V566766,2021-07-09 13:43:11,Open,105.1,Failure to Obtain Permit,131,,Neponset Valley,PW,Hyde Park,MA,02136,18,131 NEPONSET VALLEY PKW,,HYDE PARK,MA,02136,100939.0,42.24286222891613,-71.13257829064004
3383,V566763,2021-07-09 12:19:15,Closed,116.1,Unsafe and Dangerous,131,,Neponset Valley,PW,Hyde Park,MA,02136,18,131 NEPONSET VALLEY PKW,,HYDE PARK,MA,02136,100939.0,42.24286222891613,-71.13257829064004
3384,V566744,2021-07-09 10:29:46,Closed,107.4,Failed to comply w permit term,415,,Blue Hill,AV,Dorchester,MA,02121,12,415 BLUE HILL AVE,,DORCHESTER,MA,02121,378175.0,42.310839555902064,-71.0818406063813
3385,V566742,2021-07-09 10:07:00,Closed,107.4,Failed to comply w permit term,52,,Spencer,ST,Dorchester,MA,02124,17,308 NORWELL STREET,,DORCHESTER,MA,02124,129365.0,42.29524954944903,-71.0763406283803
3386,V566645,2021-07-08 13:53:27,Closed,116.1,Unsafe and Dangerous,143,,N,ST,South Boston,MA,02127,06,"143 N Street, Unit 1",,South Boston,MA,02127,100083.0,42.33345948628981,-71.03137044214606
3387,V566576,2021-07-08 10:09:43,Closed,105.1,Failure to Obtain Permit,19,,Roseclair,ST,Dorchester,MA,02125,07,60 LEO BIRMINGHAM PW,,BRIGHTON,MA,02135,118292.0,42.32073952609287,-71.06051053539773
3388,V566498,2021-07-07 14:08:46,Closed,4-3,Building or Use of Premise req,11,15,Warner,ST,Dorchester,MA,02124,14,"11 Warner Street, Unit 2",,Dorchester,MA,02124,142788.0,42.29566955558887,-71.08046063679964
3389,V566484,2021-07-07 12:38:51,Closed,116.1,Unsafe and Dangerous,121,,N,ST,South Boston,MA,02127,06,121 N STREET,,SOUTH BOSTON,MA,02127,100067.0,42.33416648659087,-71.03139644100347
3390,V566459,2021-07-07 11:40:01,Open,105.1,Failure to Obtain Permit,597,,Centre,ST,Jamaica Plain,MA,02130,19,7 HARRIS AVE,,JAMAICA PLAIN,MA,02130,352130.0,42.31481559924789,-71.11431567027365
3391,V566433,2021-07-07 10:27:32,Closed,116.1,Unsafe and Dangerous,915,,Morton,ST,Mattapan,MA,02126,18,C/O JOHNATHAN REALTY,50 REDFIELD STREET,DORCHESTER,MA,02122,278009.0,42.280329560826615,-71.0831106771767
3392,V566284,2021-07-06 11:06:26,Closed,105.1,Failure to Obtain Permit,36,,Gordon,ST,Allston,MA,02134,21,36 GORDON STREET,C/O SINGH Z ZORAWAR **,ALLSTON,MA,02134,65420.0,42.352109627335,-71.13994064470033
3393,V566277,2021-07-06 11:00:27,Closed,105.1,Failure to Obtain Permit,47,,Harvard,ST,Charlestown,MA,02129,02,88 MAIN,,CHARLESTOWN,MA,02129,166067.0,42.37318166326415,-71.0629863605833
3394,V566054,2021-07-02 13:00:48,Closed,102.8,Maintenance,12,,Holiday,ST,Dorchester,MA,02122,15,12 HOLIDAY STREET,,DORCHESTER,MA,02122,74584.0,42.30214954192317,-71.07089060039063
3395,V566053,2021-07-02 12:54:34,Closed,105.1,Failure to Obtain Permit,137,,Glenway,ST,Dorchester,MA,02121,14,137 GLENWAY STREET,,DORCHESTER,MA,02121,64708.0,42.29856955652197,-71.08152063239713
3396,V566049,2021-07-02 12:37:54,Closed,116.1,Unsafe and Dangerous,12,,Holiday,ST,Dorchester,MA,02122,15,12 HOLIDAY ST,,DORCHESTER,MA,02122,74584.0,42.30214954192317,-71.07089060039063
3397,V566048,2021-07-02 12:17:07,Closed,4-3,Building or Use of Premise req,12,14,Wilcock,ST,Dorchester,MA,02124,14,9209 AVALON DRIVE,,RANDOLPH,MA,02368,149661.0,42.286583571830285,-71.09150668243174
3398,V565959,2021-07-01 13:01:32,Closed,105.1,Failure to Obtain Permit,59,,Dunboy,ST,Brighton,MA,02135,22,59 DUNBOY ST,,BRIGHTON,MA,02135,49907.0,42.353869659213466,-71.16438069512377
3399,V565954,2021-07-01 12:14:56,Closed,1001.3.2,Testing & Certification,34,,Gloucester,ST,Boston,MA,02115,05,22 Washington Ave,,Miami Beach,FL,33139-7354,64949.0,42.34932717287174,-71.08444054145681
3400,V565916,2021-07-01 09:13:41,Closed,1001.3.2,Testing & Certification,36,,Gloucester,ST,Boston,MA,02115,05,22 Washington Ave,,Miami Beach,FL,33139-7354,165699.0,42.34927433050212,-71.08441370529545
3401,V565840,2021-06-30 14:46:53,Open,107.4,Failed to comply w permit term,41,,Summer,ST,Hyde Park,MA,02136,18,41 SUMMER ST,,HYDE PARK,MA,02136,131920.0,42.25826962297044,-71.12499082100187
3402,V565836,2021-06-30 14:05:07,Closed,116.1,Unsafe and Dangerous,506,,Park,DR,Boston,MA,02215,21,180 SECOND STREET,,CHELSEA,MA,02150,351986.0,42.34766880421522,-71.10594857158807
3403,V565834,2021-06-30 13:03:07,Closed,107.4,Failed to comply w permit term,125,127,Cummins,HW,Roslindale,MA,02131,19,24 ALDRICH STREET,,ROSLINDALE,MA,02131,44814.0,42.283259618042734,-71.12440076297734
3404,V565795,2021-06-30 08:59:36,Closed,105.1,Failure to Obtain Permit,338,348,Talbot,AV,Dorchester,MA,02124,17,20 STRAWBERRY LANE,,CANTON,MA,02021,133706.0,42.29038762129349,-71.07209322166469
3405,V565716,2021-06-29 14:26:35,Closed,102.2.2,Municipal Bylaws or Ordinances,219,223,Columbus,AV,Boston,MA,02116,04,"219-231 Columbus Ave, Unit 202",,Boston,MA,02116,35551.0,42.348281539222405,-71.0726345018086
3406,V524911,2021-06-29 12:50:45,Closed,105.1,Failure to Obtain Permit,401,407,First,ST,South Boston,MA,02127,06,421 Harrison Ave,,Boston,MA,02118,345274.0,42.337704184094136,-71.04437521063707
3407,V565654,2021-06-29 09:43:30,Open,105.1,Failure to Obtain Permit,11 A,,Torrey,ST,Dorchester,MA,02124,17,32 Mayhew Street,,Dorchester,MA,02125,136281.0,42.28785954429187,-71.07196063465419
3408,V565656,2021-06-29 09:13:42,Closed,102.8,Maintenance,52,,Wrentham,ST,Dorchester,MA,02124,16,52 WRENTHAM STREET,,DORCHESTER,MA,02124,153006.0,42.28830952907225,-71.06098060896255
3409,V565651,2021-06-29 09:00:43,Closed,105.1,Failure to Obtain Permit,49, ,Saint Gregory,ST,Dorchester,MA,02124,17,49 SAINT GREGORY STREET,,DORCHESTER,MA,02124,121133.0,42.27584954207806,-71.06928065590688
3410,V565646,2021-06-29 08:50:56,Closed,105.1,Failure to Obtain Permit,15,17,Cheverus,RD,Dorchester,MA,02124,16,15 CHEVERUS ROAD,,DORCHESTER,MA,02124,31994.0,42.2922015322166,-71.06316760536677
3411,V565580,2021-06-28 14:49:59,Closed,105.1,Failure to Obtain Permit,34,,Gloucester,ST,Boston,MA,02115,05,22 Washington Ave,,Miami Beach,FL,33139-7354,64949.0,42.34932717287174,-71.08444054145681
3412,V565578,2021-06-28 14:39:27,Closed,105.1,Failure to Obtain Permit,279,,Newbury,ST,Boston,MA,02116,05,132 NEWBURY ST,C/O GASTON SAFAR,BOSTON,MA,02116,101491.0,42.34937955486573,-71.08401452471898
3413,V565533,2021-06-28 08:15:21,Closed,3307.1,Protection of Adj. Property,43,,Carruth,ST,Dorchester,MA,02124,16,43 CARRUTH STREET,,DORCHESTER,MA,02124,26117.0,42.28319952963222,-71.06084061951586
3414,V565409,2021-06-25 13:56:08,Closed,116.1,Unsafe and Dangerous,223,,Washington,ST,Dorchester,MA,02121,14,C/O ALEC DILENDICK,2 CHEYENNE DRIVE,NORTH READING,MA,01864,145986.0,42.30193667375542,-71.07762039090869
3415,V565405,2021-06-25 13:15:04,Closed,116.1,Unsafe and Dangerous,219,221,Washington,ST,Dorchester,MA,02121,14,C/O TRINITY MGMNT LLC,12 TRINITY TERRACE,DORCHESTER,MA,02121,145984.0,42.30194955059311,-71.07769061696898
3416,V565380,2021-06-25 12:09:53,Closed,116.1,Unsafe and Dangerous,124,130,Harvard,ST,Dorchester,MA,02124,14,619 CENTRE STREET,,JAMAICA PLAIN,MA,02130,70779.0,42.29642955417755,-71.07965063271021
3417,V565282,2021-06-24 13:41:25,Closed,107.4,Failed to comply w permit term,96,,Bernard,ST,Dorchester,MA,02124,14,96 BERNARD ST,,DORCHESTER,MA,02124,15179.0,42.29266955459674,-71.07936064036326
3418,V565251,2021-06-24 10:02:16,Closed,105.1,Failure to Obtain Permit,146,148A,Norfolk,ST,Dorchester,MA,02124,17,240 JAMAICAWAY,,JAMAICA PLAIN,MA,02130,103181.0,42.28748955281799,-71.0782206506902
3419,V564995,2021-06-22 13:42:19,Closed,105.1,Failure to Obtain Permit,24,,Walton,ST,Dorchester,MA,02124,17,812 MORTON STREET UNIT 1,,MATTAPAN,MA,02126,170921.0,42.28767561361867,-71.07032605562563
3420,V564981,2021-06-22 11:58:07,Closed,102.8,Maintenance,7,,Walnut,CT,Dorchester,MA,02122,16,216 HIGH ST,,BRIDGEWATER,MA,02324,154916.0,42.28886949894445,-71.0395105598319
3421,V564944,2021-06-22 09:27:52,Closed,105.1,Failure to Obtain Permit,1971,1977,Dorchester,AV,Dorchester,MA,02124,17,75 FEDERAL STREET,,BOSTON,MA,02110,353154.0,42.28341929928716,-71.06516282920445
3422,V564935,2021-06-22 09:09:14,Closed,105.1,Failure to Obtain Permit,23,,Roseland,ST,Dorchester,MA,02124,16,23 ROSELAND ST,,DORCHESTER,MA,02124,118395.0,42.2909495327187,-71.06353060863701
3423,V564720,2021-06-18 10:17:55,Closed,116.1,Unsafe and Dangerous,15,,Castle Rock,ST,Dorchester,MA,02125,13,32 Cotting St,,Medford,MA,02155,383764.0,42.31032951366541,-71.05102053784663
3424,V564425,2021-06-15 14:03:26,Closed,1001.3.2,Testing & Certification,1,3,Lorne,ST,Dorchester,MA,02124,14,50 REDFIELD STREET SUITE 105,,DORCHESTER,MA,02124,87424.0,42.29336956915783,-71.08967066271173
3425,V564240,2021-06-15 13:16:14,Closed,r310.1,Emergency escape and rescue,24,,Hazleton,ST,Mattapan,MA,02126,14,1753 DANA STREET,,CROFTON,MD,21114,72256.0,42.27899957684419,-71.09464070662386
3426,V564416,2021-06-15 13:02:05,Closed,105.1,Failure to Obtain Permit,25,,Hinckley,ST,Dorchester,MA,02125,13,25 HINCKLEY ST,,DORCHESTER,MA,02125,74342.0,42.31765952648796,-71.06058054304755
3427,V564406,2021-06-15 12:40:55,Closed,116.1,Unsafe and Dangerous,558,,Washington,ST,Dorchester,MA,02124,17,100 HOLLINGSWORTH ROAD,,MILTON,MA,02186,157077.0,42.29212666793017,-71.07152147979646
3428,V564403,2021-06-15 12:01:57,Closed,116.1,Unsafe and Dangerous,146,148A,Norfolk,ST,Dorchester,MA,02124,17,619 CENTRE ST,,JAMAICA PLAIN,MA,02130,103181.0,42.28748955281799,-71.0782206506902
3429,V564400,2021-06-15 11:53:05,Closed,116.1,Unsafe and Dangerous,24,,Mattapan,ST,Mattapan,MA,02126,18,24 MATTAPAN STREET APT 1,,MATTAPAN,MA,02126,92831.0,42.277109577328325,-71.09485071008555
3430,V564396,2021-06-15 11:32:29,Closed,116.1,Unsafe and Dangerous,61,,Shepton,ST,Dorchester,MA,02124,16,790 VFW PARKWAY,,WEST ROXBURY,MA,02132,126749.0,42.28989952849415,-71.0603506037315
3431,V564392,2021-06-15 11:15:18,Closed,107.4,Failed to comply w permit term,120,,Homes,AVE,Dorchester,MA,02122,15,42 LUCERNE ST #1,C/O DOUGLAS W FITTS SR,DORCHESTER,MA,02124,75015.0,42.30377953482582,-71.066090585945
3432,V564387,2021-06-15 11:06:47,Closed,1001.3.2,Testing & Certification,9,,Lorne,ST,Dorchester,MA,02124,14,50 REDFIELD ST #105,C/O JONATHAN REALTY CO,DORCHESTER,MA,02122,87443.0,42.2934795687668,-71.08986066329818
3433,V564381,2021-06-15 10:38:09,Closed,1001.3.2,Testing & Certification,7,,Lorne,ST,Dorchester,MA,02124,14,50 REDFIELD ST #105,C/O JONATHAN REALTY CO,DORCHESTER,MA,02122,87442.0,42.29343956835199,-71.0898006630044
3434,V564373,2021-06-15 10:15:57,Closed,105.1,Failure to Obtain Permit,1,3,Lorne,ST,Dorchester,MA,02124,14,50 REDFIELD STREET SUITE 105,,DORCHESTER,MA,02122,87424.0,42.29336956915783,-71.08967066271173
3435,V564261,2021-06-14 12:45:04,Closed,116.1,Unsafe and Dangerous,37,,Rosemont,ST,Dorchester,MA,02122,16,40 ROSEMONT ST,,DORCHESTER,MA,02122,118480.0,42.29274952121955,-71.05519058625633
3436,V564222,2021-06-14 09:29:30,Closed,105.1,Failure to Obtain Permit,244,,Neponset Valley,PW,Hyde Park,MA,02136,18,244 NEPONSET VALLEY PKWY,,HYDE PARK,MA,02136,100968.0,42.23641969667353,-71.1284308599637
3437,V564205,2021-06-14 09:03:31,Closed,116.1,Unsafe and Dangerous,132,,Dana,AV,Hyde Park,MA,02136,18,132 DANA AVE,,HYDE PARK,MA,02136,45887.0,42.24883962383495,-71.12087083075228
3438,V564052,2021-06-11 14:56:59,Closed,102.8,Maintenance,33,,Algonquin,ST,Dorchester,MA,02124,17,74 CLARENDON ST STE A,,BOSTON,MA,02116,2072.0,42.29767954781221,-71.0749506196335
3439,V564082,2021-06-11 14:35:18,Closed,102.8,Maintenance,41,,Nixon,ST,Dorchester,MA,02124,17,41 NIXON,,DORCHESTER,MA,02124,102938.0,42.29300953423402,-71.06503060817498
3440,V564073,2021-06-11 12:27:10,Closed,105.1,Failure to Obtain Permit,521,,Shawmut,AV,Roxbury,MA,02118,09,521 SHAWMUT AV UNIT 1,,BOSTON,MA,02118,126430.0,42.337739547985485,-71.07772053701207
3441,V563683,2021-06-08 12:40:26,Closed,248CMR 3.05b,Requirements,658,,Broadway,,South Boston,MA,02127,06,658 EAST  BROADWAY,,SOUTH BOSTON,MA,02127,21107.0,42.33577005518032,-71.03805415257087
3442,V563621,2021-06-08 08:38:18,Closed,116.1,Unsafe and Dangerous,1033,,Massachusetts,AV,Roxbury,MA,02119,08,87 TERRACE HALL AV,C/O STEVEN ROBINSON,BURLINGTON,MA,01803,91941.0,42.32708953461761,-71.06764053836437
3443,V563617,2021-06-08 08:25:12,Closed,3310.2,Maintenance of Means of Egress,41,,Kingsdale,ST,Dorchester,MA,02124,14,27 Evans Road,,Stoneham,MA,02180,81947.0,42.29515955639314,-71.081320639528
3444,V563544,2021-06-07 12:17:18,Closed,116.1,Unsafe and Dangerous,39,,Rosemont,ST,Dorchester,MA,02122,16,39 ROSEMONT STREET UNIT 1,,DORCHESTER,MA,02122,118485.0,42.2927895210204,-71.05503058562671
3445,V563508,2021-06-07 09:08:00,Closed,102.8,Maintenance,460, ,Ashmont,ST,Dorchester,MA,02122,16,27 SUNSET CIRCLE,,MASHPEE,MA,02649,5452.0,42.28872952018732,-71.05425059295743
3446,V563501,2021-06-07 08:39:30,Closed,116.1,Unsafe and Dangerous,23,29,New England,AV,Dorchester,MA,02124,17,587 WASHINGTON STREET,,DORCHESTER,MA,02124,101087.0,42.291061280053285,-71.07792817596479
3447,V563338,2021-06-04 14:01:00,Closed,107.4,Failed to comply w permit term,66,,Alban,ST,Dorchester,MA,02124,17,66 ALBAN STREET,,DORCHESTER,MA,02124,1457.0,42.28716953747314,-71.06656062415871
3448,V563336,2021-06-04 13:10:42,Closed,116.1,Unsafe and Dangerous,571C,573,Washington,ST,Dorchester,MA,02124,17,619 CENTRE ST,,JAMAICA PLAIN,MA,02130,146113.0,42.29161126298061,-71.0719870914712
3449,V563334,2021-06-04 12:57:20,Closed,116.1,Unsafe and Dangerous,10,,Melville,AVE,Dorchester,MA,02124,17,10 MELVILLE AVE,,DORCHESTER,MA,02124,94030.0,42.29415954127611,-71.07027061706276
3450,V563330,2021-06-04 12:18:13,Closed,105.1,Failure to Obtain Permit,42,,Mill,ST,Dorchester,MA,02122,16,42 MILL STREET UNIT 1,,DORCHESTER,MA,02122,95479.0,42.29848951509812,-71.05153056561032
3451,V563328,2021-06-04 11:59:45,Closed,105.1,Failure to Obtain Permit,156,,Ashmont,ST,Dorchester,MA,02124,17,22 MELLEN ST,,DORCHESTER,MA,02124,5328.0,42.28558953591603,-71.06538062546903
3452,V563319,2021-06-04 11:00:09,Closed,105.1,Failure to Obtain Permit,859,,Broadway,,South Boston,MA,02127,06,56 P Street,,South Boston,MA,02127,164677.0,42.33544536200532,-71.02984045960784
3453,V563309,2021-06-04 09:37:10,Closed,116.1,Unsafe and Dangerous,31,,Bigelow,ST,Brighton,MA,02135,22,19 Foster Road,,Belmont,MA,02478,15424.0,42.352969663596994,-71.16758070391319
3454,V563173,2021-06-03 08:57:27,Closed,116.1,Unsafe and Dangerous,28,,Cross,ST,Charlestown,MA,02129,02,107 ELLIS FARM LANE,,MELROSE,MA,02176,44526.0,42.37718952405981,-71.06253041482545
3455,V562060,2021-06-02 10:40:19,Closed,105.1,Failure to Obtain Permit,222,,Newbury,ST,Boston,MA,02116,05,ATTN;HERB BUBERT,137 NEWBURY STREET 9TH FLOOR,BOSTON,MA,02116,101439.0,42.34975049582974,-71.08107850345493
3456,V562031,2021-06-02 09:36:12,Closed,116.1,Unsafe and Dangerous,1710,,Centre,ST,West Roxbury,MA,02132,20,C/O ADVANTAGE IQ,PO BOX 2440,SPOKANE,WA,99210,163077.0,42.28697840212692,-71.148903307451
3457,V561876,2021-06-01 09:25:55,Closed,116.1,Unsafe and Dangerous,11,,Rhoades,ST,Dorchester,MA,02124,14,14 B NONQUIT STREET,,DORCHESTER,MA,02125,115584.0,42.2853595721973,-71.09219068632093
3458,V561660,2021-05-28 12:07:21,Closed,116.1,Unsafe and Dangerous,50,,Wheatland,AVE,Dorchester,MA,02124,17,42 HOLLINGWORTH RD,,MILTON,MA,02186,149080.0,42.29310954693652,-71.0741506280568
3459,V561657,2021-05-28 11:40:28,Closed,116.1,Unsafe and Dangerous,82,,Fayston,ST,Dorchester,MA,02121,13,3 LEDGEBROOK ROAD,,BOSTON,MA,02126,57080.0,42.31237954660108,-71.07540058844396
3460,V561655,2021-05-28 11:20:49,Closed,116.1,Unsafe and Dangerous,86,,Fayston,ST,Dorchester,MA,02121,13,52 Church Street,,Boston,MA,02116,57083.0,42.312259547079286,-71.07516058713722
3461,V561651,2021-05-28 10:58:15,Closed,116.1,Unsafe and Dangerous,7,,Mascoma,ST,Dorchester,MA,02121,13,7 MASCOMA STREET,,DORCHESTER,MA,02121,91848.0,42.31249954622199,-71.07507058707806
3462,V561638,2021-05-28 10:06:57,Closed,105.1,Failure to Obtain Permit,84,,Fayston,ST,Dorchester,MA,02121,13,475 Willard St,,Quincy,MA,02169,57081.0,42.31229954716338,-71.07527058852182
3463,V561634,2021-05-28 09:59:12,Closed,116.1,Unsafe and Dangerous,207,,Quincy,ST,Dorchester,MA,02121,13,26 LEMGIEM ROAD,,NEWTON,MA,02458,114030.0,42.31276954540518,-71.074920586094
3464,V561557,2021-05-27 14:31:53,Closed,105.1,Failure to Obtain Permit,90,,Woodrow,AV,Dorchester,MA,02124,14,90 WOODROW AVE,,DORCHESTER,MA,02124,151927.0,42.28741955865716,-71.08215065907997
3465,V561555,2021-05-27 14:17:05,Closed,105.1,Failure to Obtain Permit,14,,Oakhurst,ST,Dorchester,MA,02124,14,40 East Sydney Avenue,Unit 4L,Mount Vernon,NY,10550,104724.0,42.28783955952434,-71.08276065985523
3466,V561554,2021-05-27 14:08:51,Closed,116.1,Unsafe and Dangerous,14,,Oakhurst,ST,Dorchester,MA,02124,14,40 East Sydney Avenue,Unit 4L,Mount Vernon,NY,10550,104724.0,42.28783955952434,-71.08276065985523
3467,V561553,2021-05-27 14:00:28,Closed,3307.1,Protection of Adj. Property,270,276,Dorchester,AV,South Boston,MA,02127,06,81 Livingston Road,,Wellesley,MA,02482,48573.0,42.33871021582736,-71.05690621664914
3468,V561550,2021-05-27 13:46:38,Closed,116.1,Unsafe and Dangerous,3,,Outlook,RD,Mattapan,MA,02126,14,185 DEVONSHIRE STREET SUITE 302,,BOSTON,MA,02110,106126.0,42.28217957555943,-71.09385069687966
3469,V561542,2021-05-27 12:36:32,Closed,105.1,Failure to Obtain Permit,89,,Chelsea,ST,East Boston,MA,02128,01,182 BENNINGTON ST,,E BOSTON,MA,02128,30631.0,42.37203949025977,-71.03599036622211
3470,V561533,2021-05-27 11:09:20,Closed,1001.3.2,Testing & Certification,238,246,Huntington,AV,Jamaica Plain,MA,02130,10,131 PARK DR STE 1,,BOSTON,MA,02215,76666.0,42.32481913179739,-71.11198152355517
3471,V561520,2021-05-27 10:20:05,Closed,102.8,Maintenance,238,246,Huntington,AV,Jamaica Plain,MA,02130,10,131 PARK DR STE 1,,BOSTON,MA,02215,76666.0,42.32481913179739,-71.11198152355517
3472,V525755,2021-05-26 10:15:20,Open,105.1,Failure to Obtain Permit,56,,P,ST,South Boston,MA,02127,06,56 P STREET,,SOUTH BOSTON,MA,02127,106268.0,42.33636948025426,-71.02701042575389
3473,V561272,2021-05-26 09:54:09,Closed,248CMR 3.05b,Requirements,567,,Park,ST,Dorchester,MA,02124,17,567 PARK STREET,,DORCHESTER,MA,02124,107395.0,42.294969549716335,-71.07605062850352
3474,V561217,2021-05-25 10:31:08,Closed,116.1,Unsafe and Dangerous,120,,Hazleton,ST,Mattapan,MA,02126,14,120 HAZLETON ST,,MATTAPAN,MA,02126,72241.0,42.28204958118179,-71.09787070595935
3475,V561135,2021-05-24 14:18:20,Closed,116.1,Unsafe and Dangerous,29,,Westmore,RD,Mattapan,MA,02126,14,29-31 WESTMORE ROAD,,Mattapan,MA,02126,386063.0,42.284449579647934,-71.09674069826113
3476,V561108,2021-05-24 10:36:38,Closed,105.1,Failure to Obtain Permit,75,,Neponset,AV,Hyde Park,MA,02136,18,75 NEPONSET AVE,,HYDE PARK,MA,02136,100648.0,42.24740962768167,-71.1179708264855
3477,V559910,2021-05-21 10:14:16,Closed,102.8,Maintenance,153,,Salem,ST,Boston,MA,02113,03,C/O DON PIZZUTI 197 PORTLAND STREET,,BOSTON,MA,02114,360068.0,42.36536951556568,-71.05523042370699
3478,V559902,2021-05-21 10:03:15,Closed,116.1,Unsafe and Dangerous,33,,Sheafe,ST,Boston,MA,02113,03,"33 Sheafe Street, Unit 2",,Boston,MA,02113,126546.0,42.36653951647569,-71.05610042331418
3479,V559888,2021-05-21 09:19:24,Closed,116.1,Unsafe and Dangerous,34,,Hull,ST,Boston,MA,02113,03,"34 Hull Street, Unit 2",,Boston,MA,02113,75914.0,42.366759516019386,-71.05597042344884
3480,V558664,2021-05-19 09:54:06,Closed,105.1,Failure to Obtain Permit,91,,Bennington,ST,East Boston,MA,02128,01,49 LOOMIS AVE,,WATERTOWN,MA,02472,14940.0,42.376109489264,-71.03532035556294
3481,V557564,2021-05-18 11:51:17,Closed,105.1,Failure to Obtain Permit,36,36A,Temple,ST,Mattapan,MA,02126,17,37 MORELAND ST,UNIT 3,ROXBURY,MA,02119,439511.0,42.273095096377865,-71.0728910472831
3482,V557486,2021-05-17 13:51:40,Closed,116.1,Unsafe and Dangerous,34,,Springfield,ST,Roxbury,MA,02118,08,125 A Amory Street,,Boston,MA,02119,129837.0,42.33619954398527,-71.0751305346228
3483,V557154,2021-05-13 13:16:14,Closed,105.1,Failure to Obtain Permit,94,,Saint Rose,ST,Jamaica Plain,MA,02130,11,375 TOTTEN POND #200,,WALTHAM,MA,02451,121552.0,42.304659606479134,-71.11842070206285
3484,V557139,2021-05-13 12:15:28,Closed,115.3,Unlawful Continuance,94,,Saint Rose,ST,Jamaica Plain,MA,02130,11,375 TOTTEN POND #200,,WALTHAM,MA,02451,121552.0,42.304659606479134,-71.11842070206285
3485,V557126,2021-05-13 10:52:06,Closed,116.1,Unsafe and Dangerous,147,149,Roxbury,ST,Roxbury,MA,02119,09,149 ROXBURY ST,,ROXBURY,MA,02119,169327.0,42.33058312084911,-71.08912063914286
3486,V556848,2021-05-13 09:57:40,Closed,248CMR 10.10(i),Employee Toilet Facilities for (Non-industrial) Establishments,1465,,VFW,PW,West Roxbury,MA,02132,20,1465 VFW PKWY,,WEST ROXBURY,MA,02132,350480.0,42.26904561835518,-71.17222205828362
3487,V504701,2021-05-13 07:49:21,Closed,116.1,Unsafe and Dangerous,31,,Nazing,ST,Dorchester,MA,02121,12,31 NAZING ST,C/O JEAN M LABRANCHE TS,DORCHESTER,MA,02121,100464.0,42.30686956195056,-71.08591062356817
3488,V557024,2021-05-12 13:51:15,Closed,107.4,Failed to comply w permit term,258,,Dudley,ST,Roxbury,MA,02119,08,262 DUDLEY ST,,ROXBURY,MA,02119,375035.0,42.32859955046364,-71.07896056006365
3489,V552871,2021-05-12 11:59:05,Closed,116.1,Unsafe and Dangerous,8,,Baldwin,PL,Boston,MA,02113,03,154 FENNO ST,,REVERE,MA,02151,7849.0,42.36471951716613,-71.0560804276598
3490,V556891,2021-05-11 14:52:07,Closed,102.8,Maintenance,21,,Mayhew,ST,Dorchester,MA,02125,07,21 MAYHEW STREET UNIT 1,,DORCHESTER,MA,02125,93256.0,42.32143952510215,-71.06001053276502
3491,V556890,2021-05-11 14:07:06,Closed,105.1,Failure to Obtain Permit,115,,Seventh,ST,South Boston,MA,02127,06,115 WEST SEVENTH STREET,,SOUTH BOSTON,MA,02127,125600.0,42.33587951526557,-71.05352048620425
3492,V556873,2021-05-11 11:48:28,Closed,116.1,Unsafe and Dangerous,52,,Nixon,ST,Dorchester,MA,02124,16,52 NIXON ST,,DORCHESTER,MA,02124,168110.0,42.29254422035751,-71.0644876168595
3493,V556859,2021-05-11 10:16:24,Closed,105.1,Failure to Obtain Permit,42,,Charles,ST,Boston,MA,02108,05,7 CHARLES RIVER SQ,,BOSTON,MA,02114,29159.0,42.357233535389646,-71.07019547562376
3494,V556852,2021-05-11 10:11:12,Open,116.1,Unsafe and Dangerous,25,,Train,ST,Dorchester,MA,02122,16,25 TRAIN STREET,,DORCHESTER,MA,02122,136549.0,42.29500952111766,-71.05536058130963
3495,V556827,2021-05-11 08:45:44,Closed,105.1,Failure to Obtain Permit,99,,Summer,ST,Hyde Park,MA,02136,18,99 Summer St,,HYDE PARK,MA,02136,159125.0,42.26062452478685,-71.12463532511424
3496,V556821,2021-05-11 08:34:56,Closed,105.1,Failure to Obtain Permit,89,,Summer,ST,Hyde Park,MA,02136,18,89 SUMMER ST,,HYDE PARK,MA,02136,131941.0,42.26034962198696,-71.12477081479457
3497,V556745,2021-05-10 12:45:44,Closed,116.1,Unsafe and Dangerous,32,,Crawford,ST,Dorchester,MA,02121,12,5 Newcastle St,,Mattapan,MA,02126,44094.0,42.31107956050644,-71.0853506131907
