_id,case_no,status_dttm,status,code,description,violation_stno,violation_sthigh,violation_street,violation_suffix,violation_city,violation_state,violation_zip,ward,contact_addr1,contact_addr2,contact_city,contact_state,contact_zip,sam_id,latitude,longitude
2361,V625528,2022-08-15 10:54:23,Closed,111.1,Certificate of Occupancy,4174, ,Washington,ST,Roslindale,MA,02131,19,C/O WASHINGTON ST AT MURRAY HI,65 KENILWORTH STREET,NEWTON,MA,02458,,42.287781542307286,-71.12651620309748
2362,V625526,2022-08-15 09:24:25,Closed,105.1,Failure to Obtain Permit,42,,Wayburn,RD,Jamaica Plain,MA,02130,19,42 WAYBURN ROAD,,JAMAICA PLAIN,MA,02130,146617.0,42.28929959992687,-71.11248072283902
2363,V622980,2022-08-09 15:41:02,Open,105.1,Failure to Obtain Permit,95,,Greenwood,ST,Dorchester,MA,02121,14,95 GREENWOOD ST APT 2,C/O FRANZ JEAN GILLES,DORCHESTER,MA,02121,67009.0,42.29861955522522,-71.07999062899086
2364,V624786,2022-08-09 15:33:50,Closed,Article 4 Section 4-3,No use of premises permit:,17,19,Barrett,AV,South Boston,MA,02127,07,"One Westinghouse Plaza, Suite D6",,Boston,MA,02136,449925.0,42.33124381997449,-71.03385860890033
2365,V624686,2022-08-09 12:02:34,Closed,116,Unsafe Structures,195,197,Ashmont,ST,Dorchester,MA,02124,16,195 ASHMONT ST,,DORCHESTER,MA,02124,161660.0,42.285573163482766,-71.06382035496084
2366,V624738,2022-08-09 11:30:29,Closed,1009.1,Accessible Means of Egress,6,,Carlford,RD,Jamaica Plain,MA,02130,19,6 CARLFORD ROAD,,JAMAICA PLAIN,MA,02130,25875.0,42.2905296087115,-71.11860073396811
2367,V624726,2022-08-09 10:52:05,Closed,116,Unsafe Structures,154,158,Meridian,ST,East Boston,MA,02128,01,"50 Franklin ST, Unit Ste 400",,BOSTON,MA,02110-1306,94404.0,42.37408949394656,-71.03924036955961
2368,V604203,2022-08-08 16:09:33,Closed,r310.1,Emergency escape and rescue,24,,Hazleton,ST,Mattapan,MA,02126,14,1753 DANA STREET,,CROFTON,MD,21114,72256.0,42.27899957684419,-71.09464070662386
2369,V613312,2022-08-08 16:08:17,Closed,1001.3.2,Testing & Certification,400,,Marlborough,ST,Boston,MA,02115,05,C/O MEDIATED MANAGEMENT CO,4 BUNKER HILL INDUSTRIAL PARK,BOSTON,MA,02129,91232.0,42.3500695605255,-71.0881805330246
2370,V603862,2022-08-08 16:06:33,Closed,105.1,Failure to Obtain Permit,71,,Myrtle,ST,Boston,MA,02114,05,48 MONUMENT AV,,CHARLESTOWN,MA,02129,99802.0,42.35939453174396,-71.06701946397459
2371,V609565,2022-08-08 16:04:39,Closed,1001.3.2,Testing & Certification,370,,Marlborough,ST,Boston,MA,02115,05,80 CHARLES ST.,,BOSTON,MA,02114,91096.0,42.350369557674966,-71.08688052895648
2372,V607595,2022-08-08 15:52:43,Closed,1001.3.2,Testing & Certification,275,,Paris,ST,East Boston,MA,02128,01,275 PARIS ST,,E BOSTON,MA,02128,106547.0,42.376149486550105,-71.03307035123393
2373,V613418,2022-08-08 15:51:11,Closed,1001.3.2,Testing & Certification,67,,Putnam,ST,East Boston,MA,02128,01,67 PUTNAM STREET,,EAST BOSTON,MA,02128,113671.0,42.38036448692748,-71.03358634191461
2374,V612830,2022-08-08 15:49:29,Closed,1001.3.2,Testing & Certification,133,,Putnam,ST,East Boston,MA,02128,01,133 PUTNAM STREET,,EAST BOSTON,MA,02128,113623.0,42.3782914851035,-71.03215334433789
2375,V622958,2022-08-08 15:48:04,Open,116,Unsafe Structures,95,,Greenwood,ST,Dorchester,MA,02121,14,"95 GREENWOOD ST, APT 1R",,DORCHESTER,MA,02121,67009.0,42.29861955522522,-71.07999062899086
2376,V624565,2022-08-08 12:23:16,Closed,105.1,Failure to Obtain Permit,33,,Eutaw,ST,East Boston,MA,02128,01,33 EUTAW ST,,EAST BOSTON,MA,02128,54703.0,42.378809492518464,-71.03831035639327
2377,V624555,2022-08-08 11:22:21,Closed,1001.3.2,Testing & Certification,33,,Eutaw,ST,East Boston,MA,02128,01,33 EUTAW ST,,EAST BOSTON,MA,02128,54703.0,42.378809492518464,-71.03831035639327
2378,V624538,2022-08-08 10:29:03,Closed,102.8,Maintenance,84,108,Lawn,ST,Mission Hill,MA,02120,10,46 Bluff Rd,,Weymouth,MA,02191,340737.0,42.32743374846776,-71.10749616669924
2379,V624524,2022-08-08 08:44:25,Closed,105.1,Failure to Obtain Permit,33,,Neponset,AVE,Dorchester,MA,02122,16,33 NEPONSET AVE,,DORCHESTER,MA,02122,100859.0,42.29622952053524,-71.05530057842232
2380,V624283,2022-08-04 12:10:23,Closed,105.1,Failure to Obtain Permit,115,,Coleridge,ST,East Boston,MA,02128,01,115 COLERIDGE ST,,E BOSTON,MA,02128,34716.0,42.38046946336853,-71.01486030012929
2381,V624158,2022-08-03 15:27:24,Closed,102.8,Maintenance,25, ,William T Morrissey,BLVD,Dorchester,MA,02125,13,25 William T Morrissey Blvd,,Dorchester,MA,02425,149912.0,42.31990494817101,-71.05124900329713
2382,V623846,2022-08-02 09:43:30,Closed,116,Unsafe Structures,280,282,Sumner,ST,East Boston,MA,02128,01,280 SUMNER ST,,E BOSTON,MA,02128,132362.0,42.36793949231989,-71.0371603781137
2383,V623724,2022-08-01 14:11:42,Open,105.1,Failure to Obtain Permit,407,409,Adams,ST,Dorchester,MA,02122,16,409 ADAMS ST,,DORCHESTER,MA,02122,713.0,42.29534952211166,-71.05644058334586
2384,V623227,2022-07-27 11:00:46,Closed,107.4,Failed to comply w permit term,951,959A,Dorchester,AV,Dorchester,MA,02125,13,1451 TREMONT STREET,,BOSTON,MA,02120,164426.0,42.31835349906296,-71.05691081238
2385,V623215,2022-07-27 10:32:42,Closed,116,Unsafe Structures,951,959A,Dorchester,AV,Dorchester,MA,02125,13,1451 TREMONT STREET,,BOSTON,MA,02120,164426.0,42.31835349906296,-71.05691081238
2386,V623140,2022-07-27 08:50:44,Closed,105.1,Failure to Obtain Permit,19,,Peverell,ST,Dorchester,MA,02125,13,10 OAK HILL RD,,NATICK,MA,01760,109917.0,42.313389527808695,-71.0611805537772
2387,V623126,2022-07-26 15:40:02,Closed,Article 4 Section 4-3,No use of premises permit:,519,531,Columbia,RD,Dorchester,MA,02125,13,519 COLUMBIA ROAD,,DORCHESTER,MA,02125,35287.0,42.31515953500106,-71.06654056186954
2388,V623087,2022-07-26 14:50:49,Closed,115.3,Unlawful Continuance,19,,Peverell,ST,Dorchester,MA,02125,13,10 OAK HILL RD,,NATICK,MA,01760,109917.0,42.313389527808695,-71.0611805537772
2389,V623020,2022-07-26 09:50:36,Closed,102.8,Maintenance,107,,Salem,ST,Boston,MA,02113,03,60 NEWBURY STRREEET,,QUINCY,MA,02121,121690.0,42.36417951601943,-71.05538042672083
2390,V623014,2022-07-26 09:47:35,Closed,1010.1.9,Egress Doors,1,,Lawrence,ST,Boston,MA,02116,05,1 LAWRENCE ST,,BOSTON,MA,02116,84589.0,42.346459538359625,-71.07130050217985
2391,V623011,2022-07-26 09:24:56,Closed,116,Unsafe Structures,119,,Princeton,ST,East Boston,MA,02128,01,119 PRINCETON STREET,,EAST BOSTON,MA,02128,113153.0,42.37768948950552,-71.03504035230192
2392,V622968,2022-07-25 15:03:17,Closed,105.1,Failure to Obtain Permit,17,,Albion,PL,Charlestown,MA,02129,02,17 ALBION PL,,CHARLESTOWN,MA,02129,1659.0,42.38132353288386,-71.06975042198738
2393,V622956,2022-07-25 12:09:25,Closed,Article 4 Section 4-3,No use of premises permit:,685,,Eighth,ST,South Boston,MA,02127,07,685 EAST EIGHTH ST UNIT 1,,SOUTH BOSTON,MA,02127,52390.0,42.33137948980059,-71.03389045270923
2394,V622942,2022-07-25 10:00:20,Closed,105.1,Failure to Obtain Permit,105,107,Saint Andrew,RD,East Boston,MA,02128,01,105 SAINT ANDREWS RD,,EAST BOSTON,MA,02128,120537.0,42.383434444411634,-71.0002332606665
2395,V622822,2022-07-22 13:40:03,Closed,104.6,Right of Entry,88,,Waltham,ST,Roxbury,MA,02118,03,"88 WALTHAM ST, BOX1",,BOSTON,MA,02118,142497.0,42.34329953871932,-71.0709905086561
2396,V622784,2022-07-22 09:33:47,Closed,116,Unsafe Structures,158,,Webster,ST,East Boston,MA,02128,01,395 MAIN ST,,SAUGUS,MA,01906,146781.0,42.36607848984896,-71.03513837814677
2397,V609493,2022-07-20 15:19:46,Open,105.1,Failure to Obtain Permit,19,21,Charme,AV,Roslindale,MA,02131,18,19 CHARME AVE,,ROSLINDALE,MA,02131,29904.0,42.28564960652604,-71.11567073873671
2398,V616448,2022-07-20 15:16:59,Open,M1506.3,Exhaust Openings,326,328,Sumner,ST,East Boston,MA,02128,01,6 WHITTIER PL #3C,C/O EGMAR REALTY TRUST,BOSTON,MA,02114,132397.0,42.367419490414974,-71.03594037632134
2399,V602719,2022-07-20 15:07:10,Closed,1001.3.2,Testing & Certification,51,,Evelyn,ST,Mattapan,MA,02126,18,51 EVELYN STREET,,MATTAPAN,MA,02126,54880.0,42.27888957208977,-71.09090069780946
2400,V603856,2022-07-20 14:57:07,Closed,1001.3.2,Testing & Certification,319,,Kittredge,ST,Roslindale,MA,02131,18,319 KITTREDGE ST,,ROSLINDALE,MA,02131,82242.0,42.27731363372851,-71.13465980005131
2401,V603317,2022-07-20 12:52:32,Closed,1001.3.2,Testing & Certification,4,,Almont,ST,Mattapan,MA,02126,18,ONE JOHN ELLIOT SQUARE,,ROXBURY,MA,02119,2802.0,42.27427519537899,-71.09403774815786
2402,V612743,2022-07-20 11:56:30,Closed,105.1,Failure to Obtain Permit,44,,Blenford,RD,Brighton,MA,02135,21,44 BLENFORD RD,,BRIGHTON,MA,02135,15992.0,42.34498964250061,-71.15030068348071
2403,V622511,2022-07-20 11:43:38,Closed,116,Unsafe Structures,93,95,Hyde Park,AV,Jamaica Plain,MA,02130,19,185 DARTMOUTH STREET 9TH FLOOR,,BOSTON,MA,02116,353924.0,42.29782813968497,-71.11537226699406
2404,V612912,2022-07-20 10:13:21,Closed,116,Unsafe Structures,98,100,Colborne,RD,Brighton,MA,02135,21,"98 Colborne Rd, #1",,Brighton,MA,02135,163519.0,42.344293778993695,-71.1488842788317
2405,V357939,2022-07-20 10:03:16,Closed,1001.3.3,,771,,Broadway,,South Boston,MA,02127,06,771 E BROADWAY,,SOUTH BOSTON,MA,02127,21179.0,42.33546748975727,-71.03431644427319
2406,V341874,2022-07-20 09:50:44,Closed,1001.3.2,Testing & Certification,36,,Thomas,PK,South Boston,MA,02127,07,36 THOMAS PK,,SOUTH BOSTON,MA,02127,135623.0,42.33260950805237,-71.04731048027139
2407,V622465,2022-07-20 09:18:23,Closed,116,Unsafe Structures,703,,Gallivan,BLVD,Dorchester,MA,02124,16,20 PARK PLAZA SUITE 612,,BOSTON,MA,02116,62391.0,42.28331951099502,-71.04760059015939
2408,V600651,2022-07-20 09:17:05,Closed,116,Unsafe Structures,18,20,Ranelegh,RD,Brighton,MA,02135,22,50 WHITTEMORE RD,,NEWTON,MA,02458,114559.0,42.3562556536701,-71.1611186815276
2409,V622434,2022-07-19 15:47:33,Closed,102.8,Maintenance,110,,Norton,ST,Dorchester,MA,02122,15,155 SAMOSET AV,,QUINCY,MA,02169,103938.0,42.30455953545681,-71.06667058613613
2410,V622431,2022-07-19 15:34:30,Closed,116,Unsafe Structures,22,,Norton,ST,Hyde Park,MA,02136,18,22 Norton St,,Hyde Park,MA,02136,103916.0,42.24248967810119,-71.13616087116515
2411,V622429,2022-07-19 15:21:00,Closed,116,Unsafe Structures,23,,Lithgow,ST,Dorchester,MA,02124,17,23 LITHGOW ST,,DORCHESTER,MA,02124,86755.0,42.28953954181565,-71.07021062717308
2412,V622427,2022-07-19 15:02:26,Closed,105.1,Failure to Obtain Permit,1087,,Dorchester,AVE,Dorchester,MA,02125,13,1087 DORCHESTER AVE,,DORCHESTER,MA,02125,48198.0,42.31356952179372,-71.05729054415234
2413,V622379,2022-07-19 12:11:19,Closed,116,Unsafe Structures,25,,Chestnut,ST,Boston,MA,02108,05,25  CHESTNUT  ST,,BOSTON,MA,02108,31381.0,42.35771853149654,-71.0674134688268
2414,V622350,2022-07-19 10:40:54,Closed,1008.1.9.3,Locks and Latches,1087,,Dorchester,AVE,Dorchester,MA,02125,13,1087 DORCHESTER AVE,,DORCHESTER,MA,02125,48198.0,42.31356952179372,-71.05729054415234
2415,V622296,2022-07-18 15:25:12,Closed,105.1,Failure to Obtain Permit,59,,Wales,ST,Dorchester,MA,02124,14,18 Mallon Road,Unit 1,DORCHESTER,MA,02121,141583.0,42.29545956126854,-71.08441064597393
2416,V620938,2022-07-13 15:25:34,Closed,105.1,Failure to Obtain Permit,27,29,Dwight,ST,Roxbury,MA,02118,03,97 WARREN AVENUE,,BOSTON,MA,02116,424322.0,42.34436184440381,-71.06859187785197
2417,V620900,2022-07-13 12:22:13,Closed,116,Unsafe Structures,26,,Greenwich,PK,Roxbury,MA,02118,04,433 SOUTH MAIN ST,,WEST HARTFORD,CT,06107,66791.0,42.3426195505674,-71.08090053242994
2418,V620853,2022-07-13 08:48:59,Closed,105.1,Failure to Obtain Permit,10,,Desmond,RD,Mattapan,MA,02126,18,10 DESMOND ROAD,,MATTAPAN,MA,02126,47471.0,42.2709595556867,-71.07926068958994
2419,V620693,2022-07-11 14:41:11,Closed,116,Unsafe Structures,8-8A,,Oakhurst,ST,Dorchester,MA,02124,14,"179 Park Street, Unit 404",,Medford,MA,02155,443042.0,42.28795213849729,-71.08241952921024
2420,V620670,2022-07-11 11:55:03,Closed,1001.3.2,Testing & Certification,1112,1116,Boylston,ST,Boston,MA,02115,04,173 Massachusetts Avenue,Unit 3,Boston,MA,02115,18057.0,42.34679356010894,-71.08870954056762
2421,V620396,2022-07-07 15:14:23,Closed,116,Unsafe Structures,1112,1116,Boylston,ST,Boston,MA,02115,04,173 MASSACHUSETTS AVE,C/O ANTHONY STRAUSS,BOSTON,MA,02215,18057.0,42.34679356010894,-71.08870954056762
2422,V620387,2022-07-07 13:26:13,Closed,116.1,Unsafe and Dangerous,83,,Minden,ST,Jamaica Plain,MA,02130,10,91 Minden Street,,Jamaica Plain,MA,02130,96000.0,42.325171741939705,-71.1049448813938
2423,V620246,2022-07-06 11:46:02,Open,116,Unsafe Structures,78,,Houghton,ST,Dorchester,MA,02122,16,78 HOUGHTON STREET,,DORCHESTER,MA,02122,75461.0,42.29418951426796,-71.0503505720341
2424,V620236,2022-07-06 11:28:15,Open,105.1,Failure to Obtain Permit,78,,Houghton,ST,Dorchester,MA,02122,16,78 HOUGHTON STREET,,DORCHESTER,MA,02122,75461.0,42.29418951426796,-71.0503505720341
2425,V620221,2022-07-06 10:46:20,Closed,105.1,Failure to Obtain Permit,58,60,Hobson,ST,Brighton,MA,02135,22,60 58 HOBSON STREET,,BRIGHTON,MA,02135,74415.0,42.35452965553868,-71.16211068853491
2426,V619476,2022-07-01 11:53:03,Closed,102.8,Maintenance,537,541,Tremont,ST,Boston,MA,02116,05,C/O BEN SHEPHERD,539 TREMONT STREET,BOSTON,MA,02116,137617.0,42.34444065055072,-71.07125077871189
2427,V619959,2022-07-01 09:14:41,Closed,1010.1.9,Egress Doors,5,,Appleton,ST,Boston,MA,02116,05,C/O STREET & CO,78 CHARLES STREET,BOSTON,MA,02114,4033.0,42.34668953629912,-71.06984049840288
2428,V619956,2022-07-01 09:01:27,Closed,1010.1.9,Egress Doors,1,3,Appleton,ST,Boston,MA,02116,05,250 DORCHESTER AVE,,SOUTH BOSTON,MA,02127,3815.0,42.34672453561928,-71.06965349916808
2429,V619851,2022-06-30 12:14:46,Closed,105.1,Failure to Obtain Permit,130,130B,Salem,ST,Boston,MA,02113,03,130 SALEM ST,,BOSTON,MA,02113,121742.0,42.36508951673431,-71.05559042552555
2430,V619857,2022-06-30 11:04:54,Closed,102.8,Maintenance,92,,Coleman,ST,Dorchester,MA,02122,15,"518  EAST BROADWAY, Unit 4",,SOUTH BOSTON,MA,02127,34703.0,42.307079536469374,-71.0674305819461
2431,V619679,2022-06-29 08:41:13,Closed,116.1,Unsafe and Dangerous,10,,Coffey,ST,Dorchester,MA,02122,16,10 COFFEY ST,,DORCHESTER,MA,02122,34179.0,42.2889795149024,-71.05058058400637
2432,V619540,2022-06-28 10:12:47,Closed,1001.3.2,Testing & Certification,108,,Marlborough,ST,Boston,MA,02116,05,17 WALDO RD,,MILTON LOWER MILL,MA,02187,90319.0,42.35313954469733,-71.07681050017382
2433,V619543,2022-06-28 09:58:45,Closed,116.1,Unsafe and Dangerous,59,,Wales,ST,Dorchester,MA,02124,14,59 WALES STREET,,DORCHESTER,MA,02124,141583.0,42.29545956126854,-71.08441064597393
2434,V619534,2022-06-28 09:36:04,Closed,116,Unsafe Structures,9,,Oak,PL,Hyde Park,MA,02136,18,9 OAK PLACE,,HYDE PARK,MA,02136,104546.0,42.25335962907819,-71.1280108385361
2435,V619518,2022-06-28 09:17:11,Open,106.1,Unsafe Building & Structures,61,,Wales,ST,Dorchester,MA,02124,14,61 WALES ST,Unit 3,DORCHESTER,MA,02124,141585.0,42.29532956030345,-71.08435064639467
2436,V619441,2022-06-27 13:57:41,Closed,110.11,Deteriorating Agents,1783,1785,Centre,ST,West Roxbury,MA,02132,20,120 UNIVERSITY AVE #2113,,WESTWOOD,MA,02090,27720.0,42.28768746962622,-71.15210504303427
2437,V619384,2022-06-27 09:33:25,Closed,105.1,Failure to Obtain Permit,25,,Hinckley,ST,Dorchester,MA,02125,13,12 KINGS ROAD,,SHARON,MA,02067,74342.0,42.31765952648796,-71.06058054304755
2438,V619193,2022-06-24 12:43:33,Closed,3310.2,Maintenance of Means of Egress,149,,Bennington,ST,East Boston,MA,02128,01,158 BENNINGTON ST,,EAST BOSTON,MA,02128,14614.0,42.37678848691074,-71.0333673503299
2439,V619053,2022-06-23 12:48:05,Closed,105.1,Failure to Obtain Permit,251,,Lexington,ST,East Boston,MA,02128,01,251 LEXINGTON ST,,E BOSTON,MA,02128,85626.0,42.38010748366677,-71.03067133719296
2440,V618802,2022-06-22 15:24:34,Open,105.1,Failure to Obtain Permit,28, ,Norton,ST,Dorchester,MA,02125,15,28 Norton St,,DORCHESTER,MA,02125,103947.0,42.306889538531365,-71.068770585407
2441,V618873,2022-06-22 11:28:19,Closed,102.8,Maintenance,19,21,Dewey,ST,Dorchester,MA,02125,13,19-21 DEWEY STREET,,DORCHESTER,MA,02125,47645.0,42.316609549222775,-71.07696058226328
2442,V618860,2022-06-22 10:46:35,Closed,102.8,Maintenance,616,624,Blue Hill,AVE,Dorchester,MA,02121,14,C/O REV STANLEY DEUS,231 CALLENDER ST,DORCHESTER,MA,02124,16520.0,42.3029536521665,-71.08493126527057
2443,V618856,2022-06-22 10:17:07,Closed,105.1,Failure to Obtain Permit,15,,I,ST,South Boston,MA,02127,06,422 EAST FIFTH STREET,,SOUTH BOSTON,MA,02127,77777.0,42.33754949730626,-71.04015045294067
2444,V618850,2022-06-22 09:53:09,Closed,3310.2,Maintenance of Means of Egress,71,,Chelsea,ST,East Boston,MA,02128,01,40 EVERETT ST,,EAST BOSTON,MA,02128,30606.0,42.37156949123612,-71.03650036892193
2445,V618849,2022-06-22 09:45:36,Closed,105.1,Failure to Obtain Permit,351,,Centre,ST,Jamaica Plain,MA,02130,10,351 CENTRE STREET,,JAMICA PLAIN,MA,02130,27997.0,42.32272958826361,-71.10689063568
2446,V618844,2022-06-22 09:33:41,Closed,107.4,Failed to comply w permit term,790,798,Washington,ST,Dorchester,MA,02124,17,790 WASHINGTON STREET,,DORCHESTER,MA,02124,146182.0,42.28382054383032,-71.07134464258532
2447,V618831,2022-06-22 08:48:17,Open,105.1,Failure to Obtain Permit,146,148A,Norfolk,ST,Dorchester,MA,02124,17,619 CENTRE ST,,JAMAICA PLAIN,MA,02130,103181.0,42.28748955281799,-71.0782206506902
2448,V618799,2022-06-21 15:37:02,Closed,116,Unsafe Structures,790,798,Washington,ST,Dorchester,MA,02124,17,790 WASHINGTON STREET,,DORCHESTER,MA,02124,146182.0,42.28382054383032,-71.07134464258532
2449,V618795,2022-06-21 14:43:13,Closed,105.1,Failure to Obtain Permit,44,,Linwood,ST,Roxbury,MA,02119,11,44 Linwood St,,Hyde Park,MA,02136,86672.0,42.328059570905694,-71.09436059579728
2450,V618791,2022-06-21 14:17:58,Closed,1028.5,Access to Public Way,790,798,Washington,ST,Dorchester,MA,02124,17,790 WASHINGTON STREET,,DORCHESTER,MA,02124,146182.0,42.28382054383032,-71.07134464258532
2451,V618731,2022-06-21 10:32:17,Closed,104.6,Right of Entry,20,,Munroe,TER,Dorchester,MA,02122,16,84 STANDISH ROAD,,HAVERHILL,MA,01832,99404.0,42.29259951613748,-71.0519505792451
2452,V618725,2022-06-21 09:59:11,Closed,4-3,Building or Use of Premise req,21,,Brainard,ST,Hyde Park,MA,02136,18,21 BRAINARD STREET,,HYDE PARK,MA,02136,19308.0,42.25527963492495,-71.13272084563341
2453,V618321,2022-06-16 11:10:02,Closed,105.1,Failure to Obtain Permit,28, ,Norton,ST,Dorchester,MA,02125,15,28 Norton St,,DORCHESTER,MA,02125,103947.0,42.306889538531365,-71.068770585407
2454,V618185,2022-06-15 12:00:49,Closed,1029.1,Emergency Escape & Rescue,19,21,Dewey,ST,Dorchester,MA,02125,13,19-21 DEWEY STREET,,DORCHESTER,MA,02125,47645.0,42.316609549222775,-71.07696058226328
2455,V618160,2022-06-15 10:55:18,Closed,105.1,Failure to Obtain Permit,33,,Sudan,ST,Dorchester,MA,02125,13,201 MIDDLE ST,,BRAINTREE,MA,02184,131735.0,42.31646951925018,-71.05512053356755
2456,V618155,2022-06-15 10:26:04,Closed,105.1,Failure to Obtain Permit,112,,Sawyer,AVE,Dorchester,MA,02125,13,188 WHITING ST #10,,HINGHAM,MA,02043,123515.0,42.31355953077751,-71.06357055830678
2457,V618138,2022-06-15 09:07:07,Closed,105.1,Failure to Obtain Permit,110,,Sawyer,AVE,Dorchester,MA,02125,13,188 WHITING ST #10,,HINGHAM,MA,02043,123514.0,42.31346953120926,-71.06362055905903
2458,V618068,2022-06-14 14:26:54,Closed,121,Unsafe Structure,476,,Warren,ST,Dorchester,MA,02121,12,540 GALLIVAN BLVD,,DORCHESTER,MA,02124,143286.0,42.31486955703538,-71.08322059925824
2459,V617967,2022-06-14 10:38:57,Open,105.1,Failure to Obtain Permit,21,,Langdon,ST,Roxbury,MA,02119,08,21 LANGDON ST,,ROXBURY,MA,02119,83926.0,42.32415954220569,-71.07250055534719
2460,V617939,2022-06-14 08:55:48,Closed,248CMR 3.05b,Requirements,52,,Nelson,ST,Dorchester,MA,02124,17,20 BAUGHMAN PL #3C,,BROOKLYN,NY,11234,100545.0,42.281709559179085,-71.08203067117589
2461,V617829,2022-06-13 10:59:43,Closed,1010.1.9,Egress Doors,1,,Lawrence,ST,Boston,MA,02116,05,1 LAWRENCE STREET,,BOSTON,MA,02116,84589.0,42.346459538359625,-71.07130050217985
2462,V617810,2022-06-13 09:51:30,Closed,1010.1.9,Egress Doors,58,,Berkeley,ST,Boston,MA,02116,05,58 BERKELEY STREET,,BOSTON,MA,02116,343513.0,42.34649319662672,-71.07105193037798
2463,V617807,2022-06-13 09:40:57,Closed,102.8,Maintenance,47,,Cedar,ST,Boston,MA,02114,05,"C/O MICHAEL LEASBURG, MANAGER",12 HANOCOK STREET,BOSTON,MA,02114,26938.0,42.35940653527869,-71.06998547142139
2464,V617802,2022-06-13 09:28:18,Closed,105.1,Failure to Obtain Permit,47,,Cedar,ST,Boston,MA,02114,05,99 Westcliff Road,,Weston,MA,02493,26938.0,42.35940653527869,-71.06998547142139
2465,V617670,2022-06-10 11:42:24,Closed,102.8,Maintenance,30,,Gloucester,ST,Boston,MA,02115,05,1716 COLUMBIA ROAD UNIT 1,,SOUTH BOSTON,MA,02127,64941.0,42.34944355513067,-71.08449852633736
2466,V617668,2022-06-10 11:27:02,Closed,105.1,Failure to Obtain Permit,618,620,Saratoga,ST,East Boston,MA,02128,01,618 SARATOGA STREET,,EAST BOSTON,MA,02128,122720.0,42.38210247252017,-71.02204831311757
2467,V617650,2022-06-10 10:04:56,Closed,1001.3.2,Testing & Certification,10,12,Ashford,ST,Allston,MA,02134,21,10-12 ASHFORD STREET,,ALLSTON,MA,02134,5114.0,42.35443961345679,-71.12953061574609
2468,V617648,2022-06-10 09:47:42,Closed,105.1,Failure to Obtain Permit,254,,Maverick,ST,East Boston,MA,02128,01,254 MAVERICK STREET,,EAST BOSTON,MA,02128,93022.0,42.36817948759173,-71.03404036999265
2469,V617646,2022-06-10 09:37:37,Closed,107.4,Failed to comply w permit term,414,,Fifth,ST,South Boston,MA,02127,07,414 EAST FIFTH STREET,,SOUTH BOSTON,MA,02127,57781.0,42.33394950170302,-71.04323046802494
2470,V617640,2022-06-10 09:25:10,Closed,3307.1,Protection of Adj. Property,677R,,Second,ST,South Boston,MA,02127,06,245 EMERSON ST,,SOUTH BOSTON,MA,02127,124431.0,42.336969492257445,-71.03619044490313
2471,V617639,2022-06-10 09:11:16,Closed,116,Unsafe Structures,93,,Northdale,RD,West Roxbury,MA,02132,20,93 NORTHDALE ROAD,,WEST ROXBURY,MA,02132,103835.0,42.26944968115644,-71.16689089077612
2472,V603372,2022-06-08 12:07:59,Closed,1001.3.2,Testing & Certification,55,57,Broad,ST,Boston,MA,02109,03,120 MILK STREET,,BOSTON,MA,02109,20473.0,42.35800076365891,-71.05424576662513
2473,V602759,2022-06-08 12:04:40,Closed,1001.3.2,Testing & Certification,208,,Endicott,ST,Boston,MA,02113,03,208 ENDICOTT STREET,,BOSTON,MA,02113,53864.0,42.36633951935401,-71.05806042915616
2474,V613787,2022-06-08 12:02:22,Closed,1001.3.2,Testing & Certification,149,,North,ST,Boston,MA,02109,03,C/O BRIAN THIBEAULT,300 GAY STREET,MANCHESTER,NH,03103,103524.0,42.36280951473893,-71.05413042671077
2475,V604293,2022-06-08 11:59:21,Closed,102.8,Maintenance,86,88,Bedford,ST,Boston,MA,02111,03,200 TERMINAL STREET,,CHARLESTOWN,MA,02129,13081.0,42.35348820529272,-71.05968921910248
2476,V607153,2022-06-08 11:57:49,Closed,102.8,Maintenance,18,,Irving,ST,Boston,MA,02114,03,18 IRIVNG STREET APT 3,,BOSTON,MA,02114,78914.0,42.360683531066826,-71.06625145917143
2477,V602518,2022-06-08 11:50:54,Closed,116,Unsafe Structures,136,,Lake,ST,Brighton,MA,02135,22,45 Wendell Road,,Newton,MA,02459,407706.0,42.34526965961064,-71.1634507126247
2478,V603569,2022-06-08 11:49:54,Closed,1001.3.2,Testing & Certification,33,,Hanson,ST,Roxbury,MA,02118,03,33 HANSON STREET,C/O CABOT & COMPANY,BOSTON,MA,02118,69303.0,42.34414953741128,-71.07065050639164
2479,V603564,2022-06-08 11:19:30,Closed,1001.3.2,Testing & Certification,31,,Hanson,ST,Roxbury,MA,02118,03,31 HANSON STREET APT 3,,BOSTON,MA,02118,69296.0,42.34410953743448,-71.07059050653646
2480,V601300,2022-06-08 11:18:08,Closed,105.1,Failure to Obtain Permit,130,,Trenton,ST,East Boston,MA,02128,01,130 TRENTON STREET,C/O JORGE AMAYA,EAST BOSTON,MA,02128,138295.0,42.37973948860301,-71.03469034633589
2481,V596381,2022-06-08 11:17:00,Closed,3307.1,Protection of Adj. Property,579,,Bennington,ST,East Boston,MA,02128,01,579 BENNINGTON ST,,EAST BOSTON,MA,02128,14800.0,42.3826074675759,-71.01779330224456
2482,V571452,2022-06-08 11:15:29,Closed,116,Unsafe Structures,133,,Harrishof,ST,Dorchester,MA,02121,12,"39 Wyoming Street, Unit 3",,Boston,MA,02121,166026.0,42.317521018382,-71.09007116267338
