_id,case_no,status_dttm,status,code,description,violation_stno,violation_sthigh,violation_street,violation_suffix,violation_city,violation_state,violation_zip,ward,contact_addr1,contact_addr2,contact_city,contact_state,contact_zip,sam_id,latitude,longitude
3950,V501180,2020-08-04 09:47:18,Closed,105.1,Failure to Obtain Permit,8,,Mystic,ST,Charlestown,MA,02129,02,8 MYSTIC STREET,,CHARLESTOWN,MA,02129,100035.0,42.37948952522071,-71.06307041018518
3951,V504496,2020-08-04 09:25:40,Closed,116.1,Unsafe and Dangerous,1,11,Erie,ST,Dorchester,MA,02121,14,C/O OLGA JULINSKA,107 ERIE STREET #1,BOSTON,MA,02121,158002.0,42.3032946619342,-71.07878012255492
3952,V504494,2020-08-04 09:13:09,Closed,105.1,Failure to Obtain Permit,452,,Meridian,ST,East Boston,MA,02128,01,452 MERIDIAN ST,,EAST BOSTON,MA,02128,94608.0,42.38208949384392,-71.0395003513067
3953,V504489,2020-08-04 09:06:54,Closed,105.1,Failure to Obtain Permit,21,,Brainard,ST,Hyde Park,MA,02136,18,388 HUNTINGTON AVE,,HYDE PARK,MA,02136,19308.0,42.25527963492495,-71.13272084563341
3954,V504485,2020-08-04 08:55:22,Closed,105.1,Failure to Obtain Permit,21,,Brainard,ST,Hyde Park,MA,02136,18,388 HUNTINGTON AVE,,HYDE PARK,MA,02136,19308.0,42.25527963492495,-71.13272084563341
3955,V504382,2020-08-04 00:17:34,Closed,102.8,Maintenance,56,,Clifford,ST,Roxbury,MA,02119,12,100 HANO ST #26,,ALLSTON,MA,02134,33969.0,42.319709551226175,-71.07896057991509
3956,V504381,2020-08-04 00:06:38,Closed,102.8,Maintenance,61,,Clifford,ST,Roxbury,MA,02119,12,61 CLIFFORD ST,,ROXBURY,MA,02119,33973.0,42.31920355090503,-71.07874258010835
3957,V504380,2020-08-03 23:55:09,Closed,1001.3.2,Testing & Certification,5,5A,Grove,ST,Boston,MA,02114,05,5 GROVE ST,,BOSTON,MA,02114,67573.0,42.36081953405997,-71.06893046489897
3958,V504379,2020-08-03 23:36:03,Closed,4-3,Building or Use of Premise req,5,5A,Grove,ST,Boston,MA,02114,05,5 GROVE ST,,BOSTON,MA,02114,67573.0,42.36081953405997,-71.06893046489897
3959,V504329,2020-08-03 11:43:16,Closed,1030.1,Emergency Escape & Rescue,15,,Rusfield,ST,Roxbury,MA,02119,08,207 E CLARENDON,,PHOENIX,AZ,85012,119515.0,42.328989537128784,-71.06950053766255
3960,V504316,2020-08-03 11:18:40,Closed,105.1,Failure to Obtain Permit,15,,Rusfield,ST,Roxbury,MA,02119,08,207 E CLARENDON,,PHOENIX,AZ,85012,119515.0,42.328989537128784,-71.06950053766255
3961,V504304,2020-08-03 10:28:27,Closed,105.1,Failure to Obtain Permit,41,,Waldeck,ST,Dorchester,MA,02124,17,41 WALDECK ST,,DORCHESTER,MA,02124,141424.0,42.29637953720426,-71.06692060481032
3962,V504296,2020-08-03 09:58:32,Open,907.8,Fire Protection Systems,508,,Park,ST,Dorchester,MA,02124,17,16 WHITMAN ST,,DORCHESTER,MA,02124,107369.0,42.29518954582482,-71.07310062116461
3963,V504293,2020-08-03 09:40:34,Closed,116.1,Unsafe and Dangerous,12,,Waverly,ST,Brighton,MA,02135,22,60 ENDICOTT ST,,WESTWOOD,MA,02090,146440.0,42.3609896328097,-71.14525063595055
3964,V504282,2020-08-03 09:11:17,Closed,116.1,Unsafe and Dangerous,587,,Albany,ST,Roxbury,MA,02118,08,20 Skyline Drive,,Westwood,MA,02090,1552.0,42.33753953489904,-71.06825051602779
3965,V503898,2020-07-30 13:26:26,Closed,116.2,Unsafe and Dangerous,476,,Warren,ST,Dorchester,MA,02121,12,572 Harland Street,,Milton,MA,02186,143286.0,42.31486955703538,-71.08322059925824
3966,V503896,2020-07-30 13:18:18,Closed,116.1,Unsafe and Dangerous,567,,Park,ST,Dorchester,MA,02124,17,"80 Wellington Hill Street, Unit 2",,Mattapan,MA,02126,107395.0,42.294969549716335,-71.07605062850352
3967,V503361,2020-07-28 09:29:32,Closed,105.1,Failure to Obtain Permit,100,102,Seaver,ST,Dorchester,MA,02121,12,810 Parker St,,Roxbury,MA,02120-3022,124139.0,42.310539570466965,-71.09241063017684
3968,V503342,2020-07-28 08:54:36,Closed,105.1,Failure to Obtain Permit,51,53,Cookson,TE,Mattapan,MA,02126,18,51 COOKSON TERREACE,,MATTAPAN,MA,02126,42359.0,42.27146957107005,-71.08985071190227
3969,V503330,2020-07-28 08:24:20,Closed,105.1,Failure to Obtain Permit,37,,Haydn,ST,Roslindale,MA,02131,20,20 KEYSTONE ST,,WEST ROXBURY,MA,02132-512,72106.0,42.27842964114581,-71.13960080879302
3970,V503204,2020-07-27 12:49:00,Closed,107.4,Failed to comply w permit term,227,,Havre,ST,East Boston,MA,02128,01,23 Sagamore Lane,,BOXFORD,MA,01921,422245.0,42.37497189102351,-71.03559290140291
3971,V503201,2020-07-27 12:29:08,Closed,105.1,Failure to Obtain Permit,27,,Haydn,ST,Roslindale,MA,02131,20,27 HAYDN ST,UNIT 1,ROSLINDALE,MA,02131,72100.0,42.27813963937208,-71.13917080757274
3972,V503198,2020-07-27 12:20:00,Closed,107.4,Failed to comply w permit term,147,,West,ST,Hyde Park,MA,02136,18,103 CLAYTON ST,,DORCHESTER,MA,02122,147887.0,42.26225961844809,-71.12258080656382
3973,V503197,2020-07-27 11:59:49,Closed,115.2,Failure to call for req Insp.,147,,West,ST,Hyde Park,MA,02136,18,103 CLAYTON ST,,DORCHESTER,MA,02122,147887.0,42.26225961844809,-71.12258080656382
3974,V503189,2020-07-27 11:18:46,Open,105.1,Failure to Obtain Permit,59,,Paine,ST,Roslindale,MA,02131,18,59 PAINE ST,,ROSLINDALE,MA,02131,106370.0,42.28550459424318,-71.10771472076475
3975,V503166,2020-07-27 11:02:20,Closed,105.1,Failure to Obtain Permit,63,,Melville,AVE,Dorchester,MA,02124,17,63 MELVILLE AV,,DORCHESTER,MA,02124,94090.0,42.29480953466616,-71.06531060426359
3976,V503167,2020-07-27 10:24:57,Closed,111.1,Certificate of Occupancy,15,,Rusfield,ST,Roxbury,MA,02119,08,207 E CLARENDON,,PHOENIX,AZ,85012,119515.0,42.328989537128784,-71.06950053766255
3977,V503163,2020-07-27 09:58:59,Closed,105.1,Failure to Obtain Permit,79,,Fuller,ST,Dorchester,MA,02124,17,79 FULLER ST,,DORCHESTER,MA,02124,61239.0,42.28277954182322,-71.06944064105686
3978,V503152,2020-07-27 09:14:30,Closed,105.1,Failure to Obtain Permit,740,,Washington,ST,Dorchester,MA,02124,17,35 Woodland PKWY,,RANDOLPH,MA,02368-5202,146164.0,42.286039543705485,-71.07091063641545
3979,V503144,2020-07-27 09:00:02,Closed,105.1,Failure to Obtain Permit,96,98,Woodrow,AV,Dorchester,MA,02124,14,98 WOODROW AV,,DORCHESTER,MA,02124,151931.0,42.28733955948409,-71.08242065956856
3980,V502808,2020-07-23 14:05:28,Closed,105.1,Failure to Obtain Permit,1052,,River,ST,Hyde Park,MA,02136,18,1052 RIVER STREET #2,,HYDE PARK,MA,02136,116285.0,42.25918961199422,-71.11720080160504
3981,V502807,2020-07-23 13:58:36,Closed,116.1,Unsafe and Dangerous,47,,Dana,AV,Hyde Park,MA,02136,18,47 DANA AVE,,HYDE PARK,MA,02136,45968.0,42.25271962186999,-71.1236908303148
3982,V502561,2020-07-22 13:14:05,Closed,102.8,Maintenance,48,,Bellevue,ST,Dorchester,MA,02125,15,48 BELLEVUE ST,,DORCHESTER,MA,02125,13869.0,42.309499537241535,-71.06813057822679
3983,V502558,2020-07-22 12:59:39,Closed,102.8,Maintenance,46,,Bellevue,ST,Dorchester,MA,02125,15,46 BELLEVUE,,DORCHESTER,MA,02125,13868.0,42.30962953683223,-71.06804057726123
3984,V502553,2020-07-22 12:10:14,Closed,107.4,Failed to comply w permit term,333,,Maverick,ST,East Boston,MA,02128,01,"82 Chelsea ST, APT 1",,BOSTON,MA,02128-1915,93057.0,42.36651948368576,-71.03100036802394
3985,V502550,2020-07-22 11:50:30,Closed,107.4,Failed to comply w permit term,31,,Monmouth,ST,East Boston,MA,02128,01,"82 CHELSEA ST, Unit 1",,BOSTON,MA,02128,96382.0,42.37977949238237,-71.03772035311364
3986,V502546,2020-07-22 11:12:27,Closed,102.8,Maintenance,18,,Normandy,ST,Dorchester,MA,02121,14,79 BIRD ST,,DORCHESTER,MA,02125,103441.0,42.31147955034091,-71.07782059479685
3987,V502372,2020-07-21 13:03:09,Closed,105.1,Failure to Obtain Permit,23,,Grew Hill,RD,Roslindale,MA,02131,18,23 GREW HILL ROAD,C/O EMMANUEL CASSEUS,ROSLINDALE,MA,02131,67171.0,42.27190962850216,-71.13006080194859
3988,V502369,2020-07-21 12:49:35,Open,102.8,Maintenance,6,,Carlford,RD,Jamaica Plain,MA,02130,19,6 CARLFORD ROAD,,JAMAICA PLAIN,MA,02130,25875.0,42.2905296087115,-71.11860073396811
3989,V502363,2020-07-21 12:30:46,Closed,Ch.16-26.4,Reg. of Construction Hour,43,,Dale,ST,Roxbury,MA,02119,12,43 DALE,,ROXBURY,MA,02119,45736.0,42.32094955759598,-71.08418058881576
3990,V502360,2020-07-21 12:18:58,Closed,Ch.16-26.4,Reg. of Construction Hour,54,,River,ST,Mattapan,MA,02126,17,0 1A TREETOP CIRCLE,,NORTHBOROUGH,MA,01532,420866.0,42.27131954678534,-71.07233067268018
3991,V502359,2020-07-21 11:56:49,Closed,Ch.16-26.4,Reg. of Construction Hour,110,,Bennett,ST,Brighton,MA,02135,22,110 BENNETT STREET,,BRIGHTON,MA,02135,14426.0,42.35175965183732,-71.15897068807706
3992,V502357,2020-07-21 11:44:03,Closed,105.1,Failure to Obtain Permit,42,,Caspar,ST,West Roxbury,MA,02132,20,42 CASPAR STREEY,,WEST ROXBURY,MA,02132,26229.0,42.29092967536511,-71.16643084129197
3993,V502356,2020-07-21 11:38:05,Open,105.1,Failure to Obtain Permit,10,,Sheldon,ST,Roslindale,MA,02131,19,10 SHELDON STREET,,ROSLINDALE,MA,02131,126642.0,42.28443961712381,-71.12370075918359
3994,V502354,2020-07-21 11:25:38,Closed,116.1,Unsafe and Dangerous,524,,Dudley,ST,Roxbury,MA,02119,08,36 Old Coach Road,,Braintree,MA,02184,49778.0,42.32231954196795,-71.07241055875886
3995,V502351,2020-07-21 11:13:35,Closed,116.1,Unsafe and Dangerous,11,,Atherton,ST,Roxbury,MA,02119,11,11 ATHERSTONE STREET,,DORCHESTER,MA,02124,5856.0,42.316359578136094,-71.09897063227531
3996,V502204,2020-07-20 12:42:46,Closed,105.1,Failure to Obtain Permit,24,,Dodge,RD,Hyde Park,MA,02136,18,24 DODGE RD,,HYDEPARK,MA,02136-1141,47986.0,42.25187965219981,-71.14490088078738
3997,V502198,2020-07-20 12:15:33,Closed,105.1,Failure to Obtain Permit,280,,Lincoln,ST,Allston,MA,02134,22,280 LINCOLN ST,,ALLSTON,MA,02134,85983.0,42.3573296178885,-71.1340706188272
3998,V502197,2020-07-20 12:04:52,Closed,105.1,Failure to Obtain Permit,562,,Hyde Park,AV,Roslindale,MA,02131,18,562 HYDE PARK AVE,,ROSLINDALE,MA,02131,77420.0,42.281429610528924,-71.11858075439561
3999,V502194,2020-07-20 11:50:25,Closed,116.2,Unsafe and Dangerous,562,,Hyde Park,AV,Roslindale,MA,02131,18,562 HYDE PARK AVE,,ROSLINDALE,MA,02131,77420.0,42.281429610528924,-71.11858075439561
4000,V502177,2020-07-20 10:58:53,Closed,116.1,Unsafe and Dangerous,106,,Clare,AV,Hyde Park,MA,02136,18,106 Clare Avenue,,HYDE PARK,MA,02136,32907.0,42.27444961187968,-71.11863077037579
4001,V502149,2020-07-20 09:22:20,Closed,105.1,Failure to Obtain Permit,62,,Keith,ST,West Roxbury,MA,02132,20,8 SHERMAN STREET,,ROSLINDALE,MA,02131,172727.0,42.286959976754495,-71.1685683483486
4002,V502143,2020-07-20 09:06:59,Closed,116.1,Unsafe and Dangerous,277,,Fifth,ST,South Boston,MA,02127,07,277 WEST FIFTH,,SOUTH BOSTON,MA,02127,58282.0,42.33494950931586,-71.04875047717428
4003,V501709,2020-07-15 13:18:45,Closed,105.1,Failure to Obtain Permit,21,,Brainard,ST,Hyde Park,MA,02136,18,388 HUNTINGTON AV,,HYDE PARK,MA,02136,19308.0,42.25527963492495,-71.13272084563341
4004,V501701,2020-07-15 10:54:39,Closed,105.1,Failure to Obtain Permit,9,,Kelley,CT,Charlestown,MA,02129,02,9 KELLEY CT,,CHARLESTOWN,MA,02129,154319.0,42.3813305253129,-71.06417140960498
4005,V501698,2020-07-15 10:43:22,Closed,102.8,Maintenance,105,,Revere,ST,Boston,MA,02114,05,1668 JEFFERSON ST #200,C/O DAVID KIM,KANSAS CITY,MO,64108,115311.0,42.35954953657649,-71.07062047141561
4006,V501696,2020-07-15 10:29:21,Closed,102.8,Maintenance,119,119A,Charles,ST,Boston,MA,02114,05,23 STEPHENS AV,,WAREHAM,MA,02571,29077.0,42.35964953633529,-71.07054047101374
4007,V501689,2020-07-15 09:32:05,Open,105.1,Failure to Obtain Permit,9,,Wayne,ST,Dorchester,MA,02121,12,9 Wayne ST,,DORCHESTER,MA,02121,146689.0,42.30734956072117,-71.085310621393
4008,V501684,2020-07-15 09:06:19,Closed,105.1,Failure to Obtain Permit,67,,Whiting,ST,Roxbury,MA,02119,12,67 WHITING ST,,ROXBURY,MA,02119,149413.0,42.32503955123144,-71.07924056808373
4009,V501516,2020-07-14 10:30:39,Closed,102.8,Maintenance,91,,Standard,ST,Mattapan,MA,02126,18,91 Standard St,,Mattapan,MA,02126,424203.0,42.27471068926573,-71.07999375305488
4010,V501385,2020-07-13 10:47:34,Closed,116.1,Unsafe and Dangerous,19,21,Winthrop,ST,Hyde Park,MA,02136,18,21 WINTHROP ST,,BOSTON,MA,02136,150967.0,42.25696961893222,-71.12172181677316
4011,V499590,2020-07-13 10:22:37,Closed,105.1,Failure to Obtain Permit,19,21,Winthrop,ST,Hyde Park,MA,02136,18,21 19 Winthrop ST,,HYDE PARK,MA,02136,150967.0,42.25696961893222,-71.12172181677316
4012,V501368,2020-07-13 09:47:59,Closed,116.1,Unsafe and Dangerous,1220,,Blue Hill,AV,Mattapan,MA,02126,14,177 HUNTINGTON AVE.,,BOSTON,MA,02115,16198.0,42.28259957271082,-71.09164069109873
4013,V501355,2020-07-13 09:10:48,Closed,105.1,Failure to Obtain Permit,77,,Mount Vernon,ST,Boston,MA,02108,05,204 LARCH ROW,,WENHAM,MA,01984,98727.0,42.35843953159152,-71.06706046709
4014,V499789,2020-07-08 10:49:12,Closed,116.1,Unsafe and Dangerous,9,,Wayne,ST,Dorchester,MA,02121,12,9 Wayne ST,,DORCHESTER,MA,02121,146689.0,42.30734956072117,-71.085310621393
4015,V499816,2020-07-08 10:23:03,Closed,105.1,Failure to Obtain Permit,47,,Tennis,RD,Mattapan,MA,02126,18,47 TENNIS RD,,MATTAPAN,MA,02126,134406.0,42.27650957878537,-71.09578071400301
4016,V499619,2020-07-07 13:30:32,Closed,3310.2,Maintenance of Means of Egress,8,,Mystic,ST,Charlestown,MA,02129,02,8 MYSTIC STREET UNIT 2,,CHARLESTOWN,MA,02129,100035.0,42.37948952522071,-71.06307041018518
4017,V499600,2020-07-07 10:44:23,Closed,107.4,Failed to comply w permit term,29,,Commonwealth,AV,Boston,MA,02116,05,119 HYSLOP ROAD,,BROOKLINE,MA,02445,39972.0,42.35341954187721,-71.07434049390034
4018,V499592,2020-07-07 10:17:13,Closed,105.1,Failure to Obtain Permit,19,21,Winthrop,ST,Hyde Park,MA,02136,18,19 WINTHROP STREET,,ROXBURY,MA,02119,150967.0,42.25696961893222,-71.12172181677316
4019,V499410,2020-07-06 11:10:08,Closed,105.1,Failure to Obtain Permit,2,,Roseglen,RD,Mattapan,MA,02136,18,2 ROSEGLEN ROAD,,HYDE PARK,MA,02136,118384.0,42.26693959970847,-71.10931076653262
4020,V498676,2020-06-30 12:36:45,Closed,105.1,Failure to Obtain Permit,276,,Cottage,ST,Dorchester,MA,02125,13,58 GAINBOROUGH ST,,BOSTON,MA,02115,43631.0,42.318659522083486,-71.05718053291433
4021,V498476,2020-06-30 12:24:22,Closed,1001.3.2,Testing & Certification,51,55,Adams,ST,Roxbury,MA,02119,08,31 Sunnyside Lane,,Braintree,MA,02184,161297.0,42.32804044201965,-71.07735556136237
4022,V498663,2020-06-30 11:45:52,Closed,102.8,Maintenance,21,,Maryland,ST,Dorchester,MA,02125,15,52 CHAUNCEY STREET,,BOSTON,MA,02111,91823.0,42.31138951991491,-71.05561054518171
4023,V498511,2020-06-29 12:03:35,Closed,116.1,Unsafe and Dangerous,27,29,Osceola,ST,Mattapan,MA,02136,18,27-29 OSCEOLA ST,,HYDE PARK,MA,02136,106041.0,42.26215259139824,-71.1027987627681
4024,V498507,2020-06-29 11:26:30,Closed,105.1,Failure to Obtain Permit,100,,Woodrow,AV,Dorchester,MA,02124,14,100 WOODROW AV,,DORCHESTER,MA,02124,151808.0,42.28731955904808,-71.08257065991324
4025,V498504,2020-06-29 11:06:12,Closed,116.2,Unsafe and Dangerous,208,218,Columbia,RD,Dorchester,MA,02121,14,135 RESERVOIR AVENUE,,PROVIDENCE,RI,02190,35181.0,42.30729954948192,-71.076630602336
4026,V498479,2020-06-29 09:28:37,Closed,1001.3.2,Testing & Certification,160A,160B,Salem,ST,Boston,MA,02113,03,11 Thomas St,,Quincy,MA,02169,169416.0,42.36592783216464,-71.05520422647211
4027,V498331,2020-06-26 09:29:12,Closed,116.2,Unsafe and Dangerous,1430,,Columbia,RD,South Boston,MA,02127,07,745 BOYLSTON ST,,BOSTON,MA,02116,35061.0,42.33063950081332,-71.04286047456854
4028,V498075,2020-06-24 12:43:45,Closed,3307.1,Protection of Adj. Property,1152,,Bennington,ST,East Boston,MA,02128,01,20C DEL CARMINE ST,,WAEFIELD,MA,01880,419780.0,42.38873571806318,-71.00056705314519
4029,V498072,2020-06-24 12:33:07,Closed,1001.3.2,Testing & Certification,3,,Saint Charles,ST,Boston,MA,02116,05,5 ACORN ST,,BOSTON,MA,02108,120988.0,42.34712953806199,-71.07181050156768
4030,V482696,2020-06-24 11:12:58,Closed,110.7,Periodic Inspections,185,,Columbia,RD,Dorchester,MA,02121,14,185 COLUMBIA ROAD,,DORCHESTER,MA,02121,35171.0,42.306326550033376,-71.07683760397211
4031,V491670,2020-06-24 11:10:52,Closed,102.8,Maintenance,223,,Washington,ST,Dorchester,MA,02121,14,C/O ALEC DILENDICK,2 Cheyenne Dr,NO READING,MA,01864,145986.0,42.30193667375542,-71.07762039090869
4032,V472457,2020-06-24 10:57:44,Closed,116.1,Unsafe and Dangerous,99,,Woodrow,AV,Dorchester,MA,02124,14,99 WOODROW AVE,,DORCHESTER,MA,02124,151933.0,42.2875995599321,-71.08269065901659
4033,V473399,2020-06-24 10:45:29,Closed,116.1,Unsafe and Dangerous,7,,Wales,ST,Dorchester,MA,02124,14,"7 Wales Street, Unit 3",,Dorchester,MA,02124,141586.0,42.29816728032703,-71.08616622127481
4034,V472386,2020-06-24 10:38:53,Open,102.8,Maintenance,11,15,Warner,ST,Dorchester,MA,02124,14,3217 S. Decker Lake Drive,,Salt Lake,UT,84119,142788.0,42.29566955558887,-71.08046063679964
4035,V472385,2020-06-24 10:31:52,Open,1010.1.9.3,Locks and Latches,11,15,Warner,ST,Dorchester,MA,02124,14,3217 S. Decker Lake Drive,,Salt Lake City,UT,84119,142788.0,42.29566955558887,-71.08046063679964
4036,V472387,2020-06-24 10:29:01,Closed,4-3,Building or Use of Premise req,11,15,Warner,ST,Dorchester,MA,02124,14,3217 S. Decker Lake Drive,,Salt Lake City,UT,84119,142788.0,42.29566955558887,-71.08046063679964
4037,V472331,2020-06-24 10:20:37,Open,116.1,Unsafe and Dangerous,11,15,Warner,ST,Dorchester,MA,02124,14,3217 S. Decker Lake Drive,,Salt Lake City,UT,84119,142788.0,42.29566955558887,-71.08046063679964
4038,V487668,2020-06-24 10:13:15,Closed,1001.3.2,Testing & Certification,4,,Powers,CT,Boston,MA,02109,03,4 POWERS COURT,,BOSTON,MA,02109,112456.0,42.36587951114584,-71.05190041638767
4039,V458642,2020-06-24 08:55:42,Closed,105.1,Failure to Obtain Permit,1060,,Saratoga,ST,East Boston,MA,02128,01,1060 Saratoga St #1,,East Boston,MA,02128,122408.0,42.38593944953686,-71.0041902638085
4040,V482402,2020-06-24 08:46:49,Closed,102.8,Maintenance,106,,London,ST,East Boston,MA,02128,01,106 London Street,Unit 1,East Boston,MA,02128,86980.0,42.372825495396654,-71.03973437327896
4041,V475147,2020-06-24 08:41:24,Closed,102.8,Maintenance,43,,Gove,ST,East Boston,MA,02128,01,"8 ALTON PL, #2",,BROOKLINE,MA,02446,242780.0,42.37136949228008,-71.03756037164472
4042,V492075,2020-06-24 08:38:55,Closed,116.1,Unsafe and Dangerous,6,6A,Creston,PK,Dorchester,MA,02121,14,"6 Creston Park, Unit #1",,Dorchester,MA,02121,44354.0,42.31246955188004,-71.07907059650445
4043,V492215,2020-06-24 08:34:26,Open,3307.1,Protection of Adj. Property,15,,Fernboro,ST,Dorchester,MA,02121,14,373 FOXCROFT DR,,IVYLAND,PA,18974,57624.0,42.311471166647344,-71.07743245804535
4044,V497892,2020-06-23 10:45:02,Closed,105.1,Failure to Obtain Permit,69,,Saratoga,ST,East Boston,MA,02128,01,C/O GABRIEL RESTREPO TS,1573 OCEAN STREET,MARSHFIELD,MA,02050,122761.0,42.37635949063465,-71.03654035851056
4045,V497890,2020-06-23 10:44:36,Closed,3310.2,Maintenance of Means of Egress,55,,Dudley,ST,Roxbury,MA,02119,09,6 Mortimer Dr,,Andover,MA,01810-5236,49787.0,42.32910956162136,-71.08767057862643
4046,V497884,2020-06-23 10:38:00,Open,907.8,Fire Protection Systems,204,208A,Washington,ST,Dorchester,MA,02121,14,344 TALBOT AVE,,BOSTON,MA,02124,145977.0,42.30276955160927,-71.0778506149727
4047,V497872,2020-06-23 10:08:25,Closed,105.1,Failure to Obtain Permit,22,,Easton,AV,Hyde Park,MA,02136,18,Jean Ricardo,7 Pleasant St,Holbrook,MA,02343,50967.0,42.25024962206224,-71.12309083549583
4048,V496433,2020-06-23 10:05:41,Closed,116.2,Unsafe and Dangerous,430,454,Blue Hill,AV,Dorchester,MA,02121,14,1434 BLUE HILL AVE,,MATTAPAN,MA,02126,352313.0,42.30967057433212,-71.08220047865646
4049,V497868,2020-06-23 09:48:37,Closed,116.1,Unsafe and Dangerous,19,21,Winthrop,ST,Hyde Park,MA,02136,18,"C/O SAMUEL S.DEPINA, TRUSTEE",21 WINTHROP STREET,HYDE PARK,MA,02136,150967.0,42.25696961893222,-71.12172181677316
4050,V497771,2020-06-23 09:24:43,Closed,110.3,Required Inspections,3,,Saint Charles,ST,Boston,MA,02116,05,5 ACORN ST,,BOSTON,MA,02108,120988.0,42.34712953806199,-71.07181050156768
4051,V497763,2020-06-22 12:24:16,Closed,105.1,Failure to Obtain Permit,3,,Saint Charles,ST,Boston,MA,02116,05,5 ACORN ST,,BOSTON,MA,02108,120988.0,42.34712953806199,-71.07181050156768
4052,V497759,2020-06-22 11:34:15,Closed,116.2,Unsafe and Dangerous,67,,Lawrence,AV,Dorchester,MA,02121,14,103 Rpley Road,,Cohasset,MA,02025,344487.0,42.31160293266558,-71.07659993377747
4053,V497737,2020-06-22 10:44:50,Closed,105.1,Failure to Obtain Permit,74,,Bailey,ST,Dorchester,MA,02124,17,74 Bailey St,,Dorchester,MA,02124,7566.0,42.28476953706833,-71.06616062904259
4054,V497693,2020-06-22 10:07:48,Closed,105.1,Failure to Obtain Permit,899,901,Washington,ST,Dorchester,MA,02124,17,901 Washington St,,Dorchester,Ma,02124,146218.0,42.280309543082346,-71.07065064872003
4055,V497513,2020-06-19 16:33:05,Closed,110.1,Inspections,9,,Ingleside,ST,Dorchester,MA,02125,13,"9 Ingleside St, #1",,Dorchester,MA,02125,78693.0,42.317260549078846,-71.07751058165758
4056,V497506,2020-06-19 12:29:51,Closed,105.1,Failure to Obtain Permit,54,56,Idaho,ST,Mattapan,MA,02126,17,131 Blake Street,,Hyde Park,MA,02136,77947.0,42.272989552207,-71.07663067902078
4057,V497501,2020-06-19 12:10:35,Closed,116.1,Unsafe and Dangerous,54,56,Idaho,ST,Mattapan,MA,02126,17,131 Blake St,,Hyde Park,MA,02136,77947.0,42.272989552207,-71.07663067902078
4058,V497210,2020-06-17 12:46:04,Closed,116.1,Unsafe and Dangerous,203,205,Bowdoin,ST,Dorchester,MA,02122,15,76 CHERRY ST,,FRAMINGHAM,MA,01701,17677.0,42.30516953766394,-71.06811058786957
4059,V497192,2020-06-17 11:14:05,Closed,102.8,Maintenance,90,,Safford,ST,Hyde Park,MA,02136,18,90 SAFFORD,,HYDE PARK,MA,02136,120449.0,42.26686960656217,-71.1140107762256
4060,V497184,2020-06-17 10:53:30,Open,107.4,Failed to comply w permit term,77,,Itasca,ST,Mattapan,MA,02126,18,77 ITASCA,,MATTAPAN,MA,02126,79155.0,42.27660958501444,-71.09959072218727
4061,V497161,2020-06-17 09:52:12,Closed,116.1,Unsafe and Dangerous,957,,Morton,ST,Mattapan,MA,02126,18,39 PLEASANT ST,,DORCHESTER,MA,02125,97840.0,42.279609559215054,-71.081800675991
4062,V497141,2020-06-17 08:53:22,Closed,116.2,Unsafe and Dangerous,90,,Safford,ST,Hyde Park,MA,02136,18,90 SAFFORD,,HYDE PARK,MA,02136,120449.0,42.26686960656217,-71.1140107762256
4063,V497066,2020-06-15 13:39:22,Closed,102.8,Maintenance,967,,Blue Hill,AV,Dorchester,MA,02124,14,8 RILL STREET,,DORCHESTER,MA,02125,16611.0,42.29140956863141,-71.08947066654852
4064,V497024,2020-06-15 10:57:01,Closed,116.1,Unsafe and Dangerous,85,,Newton,ST,Roxbury,MA,02118,09,630 Tremont St,,Boston,MA,02118,102645.0,42.34095827132427,-71.07581167146218
4065,V496997,2020-06-15 09:48:22,Closed,105.1,Failure to Obtain Permit,17,,Cufflin,ST,Brighton,MA,02135,22,23 RISLEY RD,,WEST NEWTON,MA,02465,44634.0,42.35076967294412,-71.17450072488093
4066,V496480,2020-06-10 10:57:53,Closed,102.8,Maintenance,35,,Bullard,ST,Dorchester,MA,02121,14,35 BULLARD ST,,DORCHESTER,MA,02121,23242.0,42.30220954658339,-71.07403060720159
4067,V496477,2020-06-10 10:37:22,Closed,116.1,Unsafe and Dangerous,3,,Gannett,ST,Dorchester,MA,02121,12,3 GANNETT  MA,,DORCHESTER,MA,02121,62432.0,42.31463955604104,-71.08203059705596
4068,V496468,2020-06-10 10:16:38,Closed,105.1,Failure to Obtain Permit,31,,Harlem,ST,Dorchester,MA,02121,14,31 HARLEM,,DORCHESTER,MA,02121,69491.0,42.30016955491532,-71.0804006262703
4069,V496402,2020-06-10 09:22:31,Closed,105.1,Failure to Obtain Permit,17,19,Greendale,RD,Mattapan,MA,02126,14,17-19 GREENDALE RD,,MATTAPAN,MA,02126,66508.0,42.28580957561113,-71.09437068977317
4070,V496223,2020-06-09 10:40:36,Closed,105.1,Failure to Obtain Permit,51,,Copeland,ST,Roxbury,MA,02119,12,51 COPELAND STREET,,ROXBURY,MA,02119,42464.0,42.32264955168181,-71.07975057465241
4071,V496221,2020-06-09 10:29:42,Closed,116.2,Unsafe and Dangerous,84,,Mountain,AV,Dorchester,MA,02124,14,84 MOUNTAIN AVE,C/O LINDSA MCINTYRE FIELDS,DORCHESTER,MA,02124,99116.0,42.28363956354612,-71.0849506744725
